dataset,configuration_id,base_configuration_id,feature_family,feature_capacity,feature_params,classifier,classifier_family,classifier_capacity,classifier_params,train_fraction,subset_seed,protocol_hash
UT_HAR,dwt_energy__random_forest__medium__frac_0.20,dwt_energy__random_forest__medium,dwt_energy,medium,"{'wavelet': 'db2', 'levels': 3}",random_forest,tree_ensemble,medium,"{'n_estimators': 300, 'max_depth': 16}",0.2,3407,8a3568eb591e
UT_HAR,dwt_energy__random_forest__medium__frac_0.40,dwt_energy__random_forest__medium,dwt_energy,medium,"{'wavelet': 'db2', 'levels': 3}",random_forest,tree_ensemble,medium,"{'n_estimators': 300, 'max_depth': 16}",0.4,3407,8a3568eb591e
UT_HAR,dwt_energy__random_forest__medium__frac_0.60,dwt_energy__random_forest__medium,dwt_energy,medium,"{'wavelet': 'db2', 'levels': 3}",random_forest,tree_ensemble,medium,"{'n_estimators': 300, 'max_depth': 16}",0.6,3407,8a3568eb591e
UT_HAR,dwt_energy__random_forest__medium__frac_0.80,dwt_energy__random_forest__medium,dwt_energy,medium,"{'wavelet': 'db2', 'levels': 3}",random_forest,tree_ensemble,medium,"{'n_estimators': 300, 'max_depth': 16}",0.8,3407,8a3568eb591e
UT_HAR,dwt_energy__random_forest__medium__frac_1.00,dwt_energy__random_forest__medium,dwt_energy,medium,"{'wavelet': 'db2', 'levels': 3}",random_forest,tree_ensemble,medium,"{'n_estimators': 300, 'max_depth': 16}",1.0,3407,8a3568eb591e
UT_HAR,dwt_energy__random_forest__small__frac_0.20,dwt_energy__random_forest__small,dwt_energy,small,"{'wavelet': 'haar', 'levels': 2}",random_forest,tree_ensemble,small,"{'n_estimators': 100, 'max_depth': 8}",0.2,3407,8a3568eb591e
UT_HAR,dwt_energy__random_forest__small__frac_0.40,dwt_energy__random_forest__small,dwt_energy,small,"{'wavelet': 'haar', 'levels': 2}",random_forest,tree_ensemble,small,"{'n_estimators': 100, 'max_depth': 8}",0.4,3407,8a3568eb591e
UT_HAR,dwt_energy__random_forest__small__frac_0.60,dwt_energy__random_forest__small,dwt_energy,small,"{'wavelet': 'haar', 'levels': 2}",random_forest,tree_ensemble,small,"{'n_estimators': 100, 'max_depth': 8}",0.6,3407,8a3568eb591e
UT_HAR,dwt_energy__random_forest__small__frac_0.80,dwt_energy__random_forest__small,dwt_energy,small,"{'wavelet': 'haar', 'levels': 2}",random_forest,tree_ensemble,small,"{'n_estimators': 100, 'max_depth': 8}",0.8,3407,8a3568eb591e
UT_HAR,dwt_energy__random_forest__small__frac_1.00,dwt_energy__random_forest__small,dwt_energy,small,"{'wavelet': 'haar', 'levels': 2}",random_forest,tree_ensemble,small,"{'n_estimators': 100, 'max_depth': 8}",1.0,3407,8a3568eb591e
UT_HAR,dwt_energy__rbf_svm__large__frac_0.20,dwt_energy__rbf_svm__large,dwt_energy,large,"{'wavelet': 'sym2', 'levels': 4}",rbf_svm,kernel_svm,large,"{'C': 8.0, 'gamma': 'auto'}",0.2,3407,8a3568eb591e
UT_HAR,dwt_energy__rbf_svm__large__frac_0.40,dwt_energy__rbf_svm__large,dwt_energy,large,"{'wavelet': 'sym2', 'levels': 4}",rbf_svm,kernel_svm,large,"{'C': 8.0, 'gamma': 'auto'}",0.4,3407,8a3568eb591e
UT_HAR,dwt_energy__rbf_svm__large__frac_0.60,dwt_energy__rbf_svm__large,dwt_energy,large,"{'wavelet': 'sym2', 'levels': 4}",rbf_svm,kernel_svm,large,"{'C': 8.0, 'gamma': 'auto'}",0.6,3407,8a3568eb591e
UT_HAR,dwt_energy__rbf_svm__large__frac_0.80,dwt_energy__rbf_svm__large,dwt_energy,large,"{'wavelet': 'sym2', 'levels': 4}",rbf_svm,kernel_svm,large,"{'C': 8.0, 'gamma': 'auto'}",0.8,3407,8a3568eb591e
UT_HAR,dwt_energy__rbf_svm__large__frac_1.00,dwt_energy__rbf_svm__large,dwt_energy,large,"{'wavelet': 'sym2', 'levels': 4}",rbf_svm,kernel_svm,large,"{'C': 8.0, 'gamma': 'auto'}",1.0,3407,8a3568eb591e
UT_HAR,dwt_energy__rbf_svm__medium__frac_0.20,dwt_energy__rbf_svm__medium,dwt_energy,medium,"{'wavelet': 'db2', 'levels': 3}",rbf_svm,kernel_svm,medium,"{'C': 2.0, 'gamma': 'scale'}",0.2,3407,8a3568eb591e
UT_HAR,dwt_energy__rbf_svm__medium__frac_0.40,dwt_energy__rbf_svm__medium,dwt_energy,medium,"{'wavelet': 'db2', 'levels': 3}",rbf_svm,kernel_svm,medium,"{'C': 2.0, 'gamma': 'scale'}",0.4,3407,8a3568eb591e
UT_HAR,dwt_energy__rbf_svm__medium__frac_0.60,dwt_energy__rbf_svm__medium,dwt_energy,medium,"{'wavelet': 'db2', 'levels': 3}",rbf_svm,kernel_svm,medium,"{'C': 2.0, 'gamma': 'scale'}",0.6,3407,8a3568eb591e
UT_HAR,dwt_energy__rbf_svm__medium__frac_0.80,dwt_energy__rbf_svm__medium,dwt_energy,medium,"{'wavelet': 'db2', 'levels': 3}",rbf_svm,kernel_svm,medium,"{'C': 2.0, 'gamma': 'scale'}",0.8,3407,8a3568eb591e
UT_HAR,dwt_energy__rbf_svm__medium__frac_1.00,dwt_energy__rbf_svm__medium,dwt_energy,medium,"{'wavelet': 'db2', 'levels': 3}",rbf_svm,kernel_svm,medium,"{'C': 2.0, 'gamma': 'scale'}",1.0,3407,8a3568eb591e
UT_HAR,dwt_energy__rbf_svm__small__frac_0.20,dwt_energy__rbf_svm__small,dwt_energy,small,"{'wavelet': 'haar', 'levels': 2}",rbf_svm,kernel_svm,small,"{'C': 0.5, 'gamma': 'scale'}",0.2,3407,8a3568eb591e
UT_HAR,dwt_energy__rbf_svm__small__frac_0.40,dwt_energy__rbf_svm__small,dwt_energy,small,"{'wavelet': 'haar', 'levels': 2}",rbf_svm,kernel_svm,small,"{'C': 0.5, 'gamma': 'scale'}",0.4,3407,8a3568eb591e
UT_HAR,dwt_energy__rbf_svm__small__frac_0.60,dwt_energy__rbf_svm__small,dwt_energy,small,"{'wavelet': 'haar', 'levels': 2}",rbf_svm,kernel_svm,small,"{'C': 0.5, 'gamma': 'scale'}",0.6,3407,8a3568eb591e
UT_HAR,dwt_energy__rbf_svm__small__frac_0.80,dwt_energy__rbf_svm__small,dwt_energy,small,"{'wavelet': 'haar', 'levels': 2}",rbf_svm,kernel_svm,small,"{'C': 0.5, 'gamma': 'scale'}",0.8,3407,8a3568eb591e
UT_HAR,dwt_energy__rbf_svm__small__frac_1.00,dwt_energy__rbf_svm__small,dwt_energy,small,"{'wavelet': 'haar', 'levels': 2}",rbf_svm,kernel_svm,small,"{'C': 0.5, 'gamma': 'scale'}",1.0,3407,8a3568eb591e
UT_HAR,fft_stats__extra_trees__large__frac_0.20,fft_stats__extra_trees__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",extra_trees,tree_ensemble,large,"{'n_estimators': 600, 'max_depth': None}",0.2,3407,8a3568eb591e
UT_HAR,fft_stats__extra_trees__large__frac_0.40,fft_stats__extra_trees__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",extra_trees,tree_ensemble,large,"{'n_estimators': 600, 'max_depth': None}",0.4,3407,8a3568eb591e
UT_HAR,fft_stats__extra_trees__large__frac_0.60,fft_stats__extra_trees__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",extra_trees,tree_ensemble,large,"{'n_estimators': 600, 'max_depth': None}",0.6,3407,8a3568eb591e
UT_HAR,fft_stats__extra_trees__large__frac_0.80,fft_stats__extra_trees__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",extra_trees,tree_ensemble,large,"{'n_estimators': 600, 'max_depth': None}",0.8,3407,8a3568eb591e
UT_HAR,fft_stats__extra_trees__large__frac_1.00,fft_stats__extra_trees__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",extra_trees,tree_ensemble,large,"{'n_estimators': 600, 'max_depth': None}",1.0,3407,8a3568eb591e
UT_HAR,fft_stats__extra_trees__medium__frac_0.20,fft_stats__extra_trees__medium,fft_stats,medium,"{'bands': 8, 'statistics': ['mean', 'std', 'energy']}",extra_trees,tree_ensemble,medium,"{'n_estimators': 300, 'max_depth': 16}",0.2,3407,8a3568eb591e
UT_HAR,fft_stats__extra_trees__medium__frac_0.40,fft_stats__extra_trees__medium,fft_stats,medium,"{'bands': 8, 'statistics': ['mean', 'std', 'energy']}",extra_trees,tree_ensemble,medium,"{'n_estimators': 300, 'max_depth': 16}",0.4,3407,8a3568eb591e
UT_HAR,fft_stats__extra_trees__medium__frac_0.60,fft_stats__extra_trees__medium,fft_stats,medium,"{'bands': 8, 'statistics': ['mean', 'std', 'energy']}",extra_trees,tree_ensemble,medium,"{'n_estimators': 300, 'max_depth': 16}",0.6,3407,8a3568eb591e
UT_HAR,fft_stats__extra_trees__medium__frac_0.80,fft_stats__extra_trees__medium,fft_stats,medium,"{'bands': 8, 'statistics': ['mean', 'std', 'energy']}",extra_trees,tree_ensemble,medium,"{'n_estimators': 300, 'max_depth': 16}",0.8,3407,8a3568eb591e
UT_HAR,fft_stats__extra_trees__medium__frac_1.00,fft_stats__extra_trees__medium,fft_stats,medium,"{'bands': 8, 'statistics': ['mean', 'std', 'energy']}",extra_trees,tree_ensemble,medium,"{'n_estimators': 300, 'max_depth': 16}",1.0,3407,8a3568eb591e
UT_HAR,fft_stats__extra_trees__small__frac_0.20,fft_stats__extra_trees__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",extra_trees,tree_ensemble,small,"{'n_estimators': 100, 'max_depth': 8}",0.2,3407,8a3568eb591e
UT_HAR,fft_stats__extra_trees__small__frac_0.40,fft_stats__extra_trees__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",extra_trees,tree_ensemble,small,"{'n_estimators': 100, 'max_depth': 8}",0.4,3407,8a3568eb591e
UT_HAR,fft_stats__extra_trees__small__frac_0.60,fft_stats__extra_trees__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",extra_trees,tree_ensemble,small,"{'n_estimators': 100, 'max_depth': 8}",0.6,3407,8a3568eb591e
UT_HAR,fft_stats__extra_trees__small__frac_0.80,fft_stats__extra_trees__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",extra_trees,tree_ensemble,small,"{'n_estimators': 100, 'max_depth': 8}",0.8,3407,8a3568eb591e
UT_HAR,fft_stats__extra_trees__small__frac_1.00,fft_stats__extra_trees__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",extra_trees,tree_ensemble,small,"{'n_estimators': 100, 'max_depth': 8}",1.0,3407,8a3568eb591e
UT_HAR,fft_stats__hist_gradient_boosting__large__frac_0.20,fft_stats__hist_gradient_boosting__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",hist_gradient_boosting,boosting,large,"{'max_iter': 350, 'max_leaf_nodes': 63, 'learning_rate': 0.04}",0.2,3407,8a3568eb591e
UT_HAR,fft_stats__hist_gradient_boosting__large__frac_0.40,fft_stats__hist_gradient_boosting__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",hist_gradient_boosting,boosting,large,"{'max_iter': 350, 'max_leaf_nodes': 63, 'learning_rate': 0.04}",0.4,3407,8a3568eb591e
UT_HAR,fft_stats__hist_gradient_boosting__large__frac_0.60,fft_stats__hist_gradient_boosting__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",hist_gradient_boosting,boosting,large,"{'max_iter': 350, 'max_leaf_nodes': 63, 'learning_rate': 0.04}",0.6,3407,8a3568eb591e
UT_HAR,fft_stats__hist_gradient_boosting__large__frac_0.80,fft_stats__hist_gradient_boosting__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",hist_gradient_boosting,boosting,large,"{'max_iter': 350, 'max_leaf_nodes': 63, 'learning_rate': 0.04}",0.8,3407,8a3568eb591e
UT_HAR,fft_stats__hist_gradient_boosting__large__frac_1.00,fft_stats__hist_gradient_boosting__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",hist_gradient_boosting,boosting,large,"{'max_iter': 350, 'max_leaf_nodes': 63, 'learning_rate': 0.04}",1.0,3407,8a3568eb591e
UT_HAR,fft_stats__hist_gradient_boosting__medium__frac_0.20,fft_stats__hist_gradient_boosting__medium,fft_stats,medium,"{'bands': 8, 'statistics': ['mean', 'std', 'energy']}",hist_gradient_boosting,boosting,medium,"{'max_iter': 200, 'max_leaf_nodes': 31, 'learning_rate': 0.06}",0.2,3407,8a3568eb591e
UT_HAR,fft_stats__hist_gradient_boosting__medium__frac_0.40,fft_stats__hist_gradient_boosting__medium,fft_stats,medium,"{'bands': 8, 'statistics': ['mean', 'std', 'energy']}",hist_gradient_boosting,boosting,medium,"{'max_iter': 200, 'max_leaf_nodes': 31, 'learning_rate': 0.06}",0.4,3407,8a3568eb591e
UT_HAR,fft_stats__hist_gradient_boosting__medium__frac_0.60,fft_stats__hist_gradient_boosting__medium,fft_stats,medium,"{'bands': 8, 'statistics': ['mean', 'std', 'energy']}",hist_gradient_boosting,boosting,medium,"{'max_iter': 200, 'max_leaf_nodes': 31, 'learning_rate': 0.06}",0.6,3407,8a3568eb591e
UT_HAR,fft_stats__hist_gradient_boosting__medium__frac_0.80,fft_stats__hist_gradient_boosting__medium,fft_stats,medium,"{'bands': 8, 'statistics': ['mean', 'std', 'energy']}",hist_gradient_boosting,boosting,medium,"{'max_iter': 200, 'max_leaf_nodes': 31, 'learning_rate': 0.06}",0.8,3407,8a3568eb591e
UT_HAR,fft_stats__hist_gradient_boosting__medium__frac_1.00,fft_stats__hist_gradient_boosting__medium,fft_stats,medium,"{'bands': 8, 'statistics': ['mean', 'std', 'energy']}",hist_gradient_boosting,boosting,medium,"{'max_iter': 200, 'max_leaf_nodes': 31, 'learning_rate': 0.06}",1.0,3407,8a3568eb591e
UT_HAR,fft_stats__hist_gradient_boosting__small__frac_0.20,fft_stats__hist_gradient_boosting__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",hist_gradient_boosting,boosting,small,"{'max_iter': 100, 'max_leaf_nodes': 15, 'learning_rate': 0.08}",0.2,3407,8a3568eb591e
UT_HAR,fft_stats__hist_gradient_boosting__small__frac_0.40,fft_stats__hist_gradient_boosting__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",hist_gradient_boosting,boosting,small,"{'max_iter': 100, 'max_leaf_nodes': 15, 'learning_rate': 0.08}",0.4,3407,8a3568eb591e
UT_HAR,fft_stats__hist_gradient_boosting__small__frac_0.60,fft_stats__hist_gradient_boosting__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",hist_gradient_boosting,boosting,small,"{'max_iter': 100, 'max_leaf_nodes': 15, 'learning_rate': 0.08}",0.6,3407,8a3568eb591e
UT_HAR,fft_stats__hist_gradient_boosting__small__frac_0.80,fft_stats__hist_gradient_boosting__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",hist_gradient_boosting,boosting,small,"{'max_iter': 100, 'max_leaf_nodes': 15, 'learning_rate': 0.08}",0.8,3407,8a3568eb591e
UT_HAR,fft_stats__hist_gradient_boosting__small__frac_1.00,fft_stats__hist_gradient_boosting__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",hist_gradient_boosting,boosting,small,"{'max_iter': 100, 'max_leaf_nodes': 15, 'learning_rate': 0.08}",1.0,3407,8a3568eb591e
UT_HAR,fft_stats__knn__large__frac_0.20,fft_stats__knn__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",knn,instance_based,large,"{'n_neighbors': 3, 'weights': 'distance'}",0.2,3407,8a3568eb591e
UT_HAR,fft_stats__knn__large__frac_0.40,fft_stats__knn__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",knn,instance_based,large,"{'n_neighbors': 3, 'weights': 'distance'}",0.4,3407,8a3568eb591e
UT_HAR,fft_stats__knn__large__frac_0.60,fft_stats__knn__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",knn,instance_based,large,"{'n_neighbors': 3, 'weights': 'distance'}",0.6,3407,8a3568eb591e
UT_HAR,fft_stats__knn__large__frac_0.80,fft_stats__knn__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",knn,instance_based,large,"{'n_neighbors': 3, 'weights': 'distance'}",0.8,3407,8a3568eb591e
UT_HAR,fft_stats__knn__large__frac_1.00,fft_stats__knn__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",knn,instance_based,large,"{'n_neighbors': 3, 'weights': 'distance'}",1.0,3407,8a3568eb591e
UT_HAR,fft_stats__knn__medium__frac_0.20,fft_stats__knn__medium,fft_stats,medium,"{'bands': 8, 'statistics': ['mean', 'std', 'energy']}",knn,instance_based,medium,"{'n_neighbors': 7, 'weights': 'distance'}",0.2,3407,8a3568eb591e
UT_HAR,fft_stats__knn__medium__frac_0.40,fft_stats__knn__medium,fft_stats,medium,"{'bands': 8, 'statistics': ['mean', 'std', 'energy']}",knn,instance_based,medium,"{'n_neighbors': 7, 'weights': 'distance'}",0.4,3407,8a3568eb591e
UT_HAR,fft_stats__knn__medium__frac_0.60,fft_stats__knn__medium,fft_stats,medium,"{'bands': 8, 'statistics': ['mean', 'std', 'energy']}",knn,instance_based,medium,"{'n_neighbors': 7, 'weights': 'distance'}",0.6,3407,8a3568eb591e
UT_HAR,fft_stats__knn__medium__frac_0.80,fft_stats__knn__medium,fft_stats,medium,"{'bands': 8, 'statistics': ['mean', 'std', 'energy']}",knn,instance_based,medium,"{'n_neighbors': 7, 'weights': 'distance'}",0.8,3407,8a3568eb591e
UT_HAR,fft_stats__knn__medium__frac_1.00,fft_stats__knn__medium,fft_stats,medium,"{'bands': 8, 'statistics': ['mean', 'std', 'energy']}",knn,instance_based,medium,"{'n_neighbors': 7, 'weights': 'distance'}",1.0,3407,8a3568eb591e
UT_HAR,fft_stats__knn__small__frac_0.20,fft_stats__knn__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",knn,instance_based,small,"{'n_neighbors': 11, 'weights': 'uniform'}",0.2,3407,8a3568eb591e
UT_HAR,fft_stats__knn__small__frac_0.40,fft_stats__knn__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",knn,instance_based,small,"{'n_neighbors': 11, 'weights': 'uniform'}",0.4,3407,8a3568eb591e
UT_HAR,fft_stats__knn__small__frac_0.60,fft_stats__knn__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",knn,instance_based,small,"{'n_neighbors': 11, 'weights': 'uniform'}",0.6,3407,8a3568eb591e
UT_HAR,fft_stats__knn__small__frac_0.80,fft_stats__knn__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",knn,instance_based,small,"{'n_neighbors': 11, 'weights': 'uniform'}",0.8,3407,8a3568eb591e
UT_HAR,fft_stats__knn__small__frac_1.00,fft_stats__knn__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",knn,instance_based,small,"{'n_neighbors': 11, 'weights': 'uniform'}",1.0,3407,8a3568eb591e
UT_HAR,fft_stats__lda__large__frac_0.20,fft_stats__lda__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",lda,linear_discriminant,large,"{'solver': 'eigen', 'shrinkage': 'auto'}",0.2,3407,8a3568eb591e
UT_HAR,fft_stats__lda__large__frac_0.40,fft_stats__lda__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",lda,linear_discriminant,large,"{'solver': 'eigen', 'shrinkage': 'auto'}",0.4,3407,8a3568eb591e
UT_HAR,fft_stats__lda__large__frac_0.60,fft_stats__lda__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",lda,linear_discriminant,large,"{'solver': 'eigen', 'shrinkage': 'auto'}",0.6,3407,8a3568eb591e
UT_HAR,fft_stats__lda__large__frac_0.80,fft_stats__lda__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",lda,linear_discriminant,large,"{'solver': 'eigen', 'shrinkage': 'auto'}",0.8,3407,8a3568eb591e
UT_HAR,fft_stats__lda__large__frac_1.00,fft_stats__lda__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",lda,linear_discriminant,large,"{'solver': 'eigen', 'shrinkage': 'auto'}",1.0,3407,8a3568eb591e
UT_HAR,fft_stats__lda__medium__frac_0.20,fft_stats__lda__medium,fft_stats,medium,"{'bands': 8, 'statistics': ['mean', 'std', 'energy']}",lda,linear_discriminant,medium,"{'solver': 'lsqr', 'shrinkage': 'auto'}",0.2,3407,8a3568eb591e
UT_HAR,fft_stats__lda__medium__frac_0.40,fft_stats__lda__medium,fft_stats,medium,"{'bands': 8, 'statistics': ['mean', 'std', 'energy']}",lda,linear_discriminant,medium,"{'solver': 'lsqr', 'shrinkage': 'auto'}",0.4,3407,8a3568eb591e
UT_HAR,fft_stats__lda__medium__frac_0.60,fft_stats__lda__medium,fft_stats,medium,"{'bands': 8, 'statistics': ['mean', 'std', 'energy']}",lda,linear_discriminant,medium,"{'solver': 'lsqr', 'shrinkage': 'auto'}",0.6,3407,8a3568eb591e
UT_HAR,fft_stats__lda__medium__frac_0.80,fft_stats__lda__medium,fft_stats,medium,"{'bands': 8, 'statistics': ['mean', 'std', 'energy']}",lda,linear_discriminant,medium,"{'solver': 'lsqr', 'shrinkage': 'auto'}",0.8,3407,8a3568eb591e
UT_HAR,fft_stats__lda__medium__frac_1.00,fft_stats__lda__medium,fft_stats,medium,"{'bands': 8, 'statistics': ['mean', 'std', 'energy']}",lda,linear_discriminant,medium,"{'solver': 'lsqr', 'shrinkage': 'auto'}",1.0,3407,8a3568eb591e
UT_HAR,fft_stats__lda__small__frac_0.20,fft_stats__lda__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",lda,linear_discriminant,small,"{'solver': 'svd', 'shrinkage': None}",0.2,3407,8a3568eb591e
UT_HAR,fft_stats__lda__small__frac_0.40,fft_stats__lda__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",lda,linear_discriminant,small,"{'solver': 'svd', 'shrinkage': None}",0.4,3407,8a3568eb591e
UT_HAR,fft_stats__lda__small__frac_0.60,fft_stats__lda__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",lda,linear_discriminant,small,"{'solver': 'svd', 'shrinkage': None}",0.6,3407,8a3568eb591e
UT_HAR,fft_stats__lda__small__frac_0.80,fft_stats__lda__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",lda,linear_discriminant,small,"{'solver': 'svd', 'shrinkage': None}",0.8,3407,8a3568eb591e
UT_HAR,fft_stats__lda__small__frac_1.00,fft_stats__lda__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",lda,linear_discriminant,small,"{'solver': 'svd', 'shrinkage': None}",1.0,3407,8a3568eb591e
UT_HAR,fft_stats__linear_svm__large__frac_0.20,fft_stats__linear_svm__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",linear_svm,linear_svm,large,{'C': 10.0},0.2,3407,8a3568eb591e
UT_HAR,fft_stats__linear_svm__large__frac_0.40,fft_stats__linear_svm__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",linear_svm,linear_svm,large,{'C': 10.0},0.4,3407,8a3568eb591e
UT_HAR,fft_stats__linear_svm__large__frac_0.60,fft_stats__linear_svm__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",linear_svm,linear_svm,large,{'C': 10.0},0.6,3407,8a3568eb591e
UT_HAR,fft_stats__linear_svm__large__frac_0.80,fft_stats__linear_svm__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",linear_svm,linear_svm,large,{'C': 10.0},0.8,3407,8a3568eb591e
UT_HAR,fft_stats__linear_svm__large__frac_1.00,fft_stats__linear_svm__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",linear_svm,linear_svm,large,{'C': 10.0},1.0,3407,8a3568eb591e
UT_HAR,fft_stats__linear_svm__medium__frac_0.20,fft_stats__linear_svm__medium,fft_stats,medium,"{'bands': 8, 'statistics': ['mean', 'std', 'energy']}",linear_svm,linear_svm,medium,{'C': 1.0},0.2,3407,8a3568eb591e
UT_HAR,fft_stats__linear_svm__medium__frac_0.40,fft_stats__linear_svm__medium,fft_stats,medium,"{'bands': 8, 'statistics': ['mean', 'std', 'energy']}",linear_svm,linear_svm,medium,{'C': 1.0},0.4,3407,8a3568eb591e
UT_HAR,fft_stats__linear_svm__medium__frac_0.60,fft_stats__linear_svm__medium,fft_stats,medium,"{'bands': 8, 'statistics': ['mean', 'std', 'energy']}",linear_svm,linear_svm,medium,{'C': 1.0},0.6,3407,8a3568eb591e
UT_HAR,fft_stats__linear_svm__medium__frac_0.80,fft_stats__linear_svm__medium,fft_stats,medium,"{'bands': 8, 'statistics': ['mean', 'std', 'energy']}",linear_svm,linear_svm,medium,{'C': 1.0},0.8,3407,8a3568eb591e
UT_HAR,fft_stats__linear_svm__medium__frac_1.00,fft_stats__linear_svm__medium,fft_stats,medium,"{'bands': 8, 'statistics': ['mean', 'std', 'energy']}",linear_svm,linear_svm,medium,{'C': 1.0},1.0,3407,8a3568eb591e
UT_HAR,fft_stats__linear_svm__small__frac_0.20,fft_stats__linear_svm__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",linear_svm,linear_svm,small,{'C': 0.1},0.2,3407,8a3568eb591e
UT_HAR,fft_stats__linear_svm__small__frac_0.40,fft_stats__linear_svm__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",linear_svm,linear_svm,small,{'C': 0.1},0.4,3407,8a3568eb591e
UT_HAR,fft_stats__linear_svm__small__frac_0.60,fft_stats__linear_svm__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",linear_svm,linear_svm,small,{'C': 0.1},0.6,3407,8a3568eb591e
UT_HAR,fft_stats__linear_svm__small__frac_0.80,fft_stats__linear_svm__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",linear_svm,linear_svm,small,{'C': 0.1},0.8,3407,8a3568eb591e
UT_HAR,fft_stats__linear_svm__small__frac_1.00,fft_stats__linear_svm__small,fft_stats,small,"{'bands': 4, 'statistics': ['mean', 'std', 'energy']}",linear_svm,linear_svm,small,{'C': 0.1},1.0,3407,8a3568eb591e
UT_HAR,fft_stats__logistic_regression__large__frac_0.20,fft_stats__logistic_regression__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",logistic_regression,linear,large,"{'C': 10.0, 'max_iter': 5000}",0.2,3407,8a3568eb591e
UT_HAR,fft_stats__logistic_regression__large__frac_0.40,fft_stats__logistic_regression__large,fft_stats,large,"{'bands': 16, 'statistics': ['mean', 'std', 'energy']}",logistic_regression,linear,large,"{'C': 10.0, 'max_iter': 5000}",0.4,3407,8a3568eb591e
