configuration_id,accuracy,macro_f1,balanced_accuracy,corruption,severity,corruption_seed
widar__autocorrelation__logistic_regression,0.10435156026338391,0.0431886305766757,0.05854953089992409,time_dropout,4,2026
widar__autocorrelation__logistic_regression,0.09776696249642142,0.039030562123009024,0.05647058584971793,time_dropout,5,2026
widar__autocorrelation__logistic_regression,0.17062696822215861,0.06576254418642181,0.08609880832595948,amplitude_scaling,1,2026
widar__autocorrelation__logistic_regression,0.17062696822215861,0.06576698239502908,0.08609880832595948,amplitude_scaling,2,2026
widar__autocorrelation__logistic_regression,0.17062696822215861,0.06576698239502908,0.08609880832595948,amplitude_scaling,3,2026
widar__autocorrelation__logistic_regression,0.17062696822215861,0.06576698239502908,0.08609880832595948,amplitude_scaling,4,2026
widar__autocorrelation__logistic_regression,0.17062696822215861,0.06576698239502908,0.08609880832595948,amplitude_scaling,5,2026
widar__autocorrelation__logistic_regression,0.17048382479244203,0.06532929006215951,0.08585916155197121,contiguous_subcarrier_block,1,2026
widar__autocorrelation__logistic_regression,0.16618952190094474,0.06023302414610427,0.08242764371605574,contiguous_subcarrier_block,2,2026
widar__autocorrelation__logistic_regression,0.15817348983681648,0.05487124095904051,0.07790072126485979,contiguous_subcarrier_block,3,2026
widar__autocorrelation__logistic_regression,0.15044374463212137,0.04910522860604417,0.07323447491021648,contiguous_subcarrier_block,4,2026
widar__autocorrelation__logistic_regression,0.1467220154594904,0.04593190412283143,0.07098668357536918,contiguous_subcarrier_block,5,2026
widar__autocorrelation__logistic_regression,0.1591754938448325,0.065133954286289,0.08047014177372414,burst_time_dropout,1,2026
widar__autocorrelation__logistic_regression,0.16590323504151158,0.06747095091738359,0.08384931879126839,burst_time_dropout,2,2026
widar__autocorrelation__logistic_regression,0.1557400515316347,0.06268833014297658,0.07847126672172983,burst_time_dropout,3,2026
widar__autocorrelation__logistic_regression,0.15344975665616947,0.06129294207923633,0.077297234813641,burst_time_dropout,4,2026
widar__autocorrelation__logistic_regression,0.1414257085599771,0.05591793778440011,0.07144716674307276,burst_time_dropout,5,2026
widar__autocorrelation__logistic_regression,0.17034068136272545,0.06589214892551057,0.08611303225184218,smooth_gain_drift,1,2026
widar__autocorrelation__logistic_regression,0.17034068136272545,0.06548368350288099,0.08593202213907299,smooth_gain_drift,2,2026
widar__autocorrelation__logistic_regression,0.16919553392499284,0.06540081472250918,0.0855860770202292,smooth_gain_drift,3,2026
widar__autocorrelation__logistic_regression,0.169481820784426,0.06536401481566462,0.08567908710975268,smooth_gain_drift,4,2026
widar__autocorrelation__logistic_regression,0.1677640996278271,0.06455898658757736,0.08480736208577469,smooth_gain_drift,5,2026
widar__autocorrelation__random_forest,0.1523046092184369,0.06904825285124092,0.07941822631205714,gaussian_snr,1,42
widar__autocorrelation__random_forest,0.13569997137131407,0.06326102647154178,0.0722082962713855,gaussian_snr,2,42
widar__autocorrelation__random_forest,0.11909533352419124,0.056546164179494846,0.06512139434544736,gaussian_snr,3,42
widar__autocorrelation__random_forest,0.10349269968508445,0.049268006053048846,0.060795834071611446,gaussian_snr,4,42
widar__autocorrelation__random_forest,0.08345261952476381,0.03764290521678721,0.05236011390857651,gaussian_snr,5,42
widar__autocorrelation__random_forest,0.16633266533066132,0.07511187769505828,0.08683452995037783,subcarrier_mask,1,42
widar__autocorrelation__random_forest,0.16432865731462926,0.07301942874618753,0.08554224384178542,subcarrier_mask,2,42
widar__autocorrelation__random_forest,0.16160893215001432,0.06822259110622776,0.08220056472587482,subcarrier_mask,3,42
widar__autocorrelation__random_forest,0.16447180074434584,0.07006679086203627,0.08380072740679932,subcarrier_mask,4,42
widar__autocorrelation__random_forest,0.1544517606641855,0.06577284158384668,0.07872920019563644,subcarrier_mask,5,42
widar__autocorrelation__random_forest,0.14686515888920698,0.06418397462101266,0.07513946632277811,time_dropout,1,42
widar__autocorrelation__random_forest,0.13312338963641568,0.06172346805007679,0.07055375021186992,time_dropout,2,42
widar__autocorrelation__random_forest,0.11852275980532494,0.055082907528118306,0.06457730577034393,time_dropout,3,42
widar__autocorrelation__random_forest,0.09418837675350701,0.04246745501569981,0.0558985834397528,time_dropout,4,42
widar__autocorrelation__random_forest,0.09290008588605783,0.04132138195729911,0.056875312961456766,time_dropout,5,42
widar__autocorrelation__random_forest,0.15717148582880044,0.06889037412118554,0.081778505388478,amplitude_scaling,1,42
widar__autocorrelation__random_forest,0.15717148582880044,0.06889037412118554,0.081778505388478,amplitude_scaling,2,42
widar__autocorrelation__random_forest,0.1570283423990839,0.06884971472614075,0.08171035764416833,amplitude_scaling,3,42
widar__autocorrelation__random_forest,0.1570283423990839,0.068848882555499,0.08171035764416833,amplitude_scaling,4,42
widar__autocorrelation__random_forest,0.15717148582880044,0.06890968033745172,0.08177642529744529,amplitude_scaling,5,42
widar__autocorrelation__random_forest,0.16261093615803035,0.07041841697637348,0.08386025014771369,contiguous_subcarrier_block,1,42
widar__autocorrelation__random_forest,0.16146578872029774,0.06935700860865221,0.08315128891237043,contiguous_subcarrier_block,2,42
widar__autocorrelation__random_forest,0.15731462925851702,0.06616986347242151,0.08143622469595303,contiguous_subcarrier_block,3,42
widar__autocorrelation__random_forest,0.14958488405382192,0.06291439738320966,0.07875795625908295,contiguous_subcarrier_block,4,42
widar__autocorrelation__random_forest,0.1480103063269396,0.05790403811905121,0.07544134535267977,contiguous_subcarrier_block,5,42
widar__autocorrelation__random_forest,0.14686515888920698,0.06418397462101266,0.07513946632277811,burst_time_dropout,1,42
widar__autocorrelation__random_forest,0.15244775264815344,0.06835184460868275,0.07877996712831252,burst_time_dropout,2,42
widar__autocorrelation__random_forest,0.15416547380475237,0.06785703063511078,0.07878000685730799,burst_time_dropout,3,42
widar__autocorrelation__random_forest,0.14185513884912682,0.06185689883406438,0.07269392136964718,burst_time_dropout,4,42
widar__autocorrelation__random_forest,0.13856283996564558,0.059227941764047776,0.07067316114114253,burst_time_dropout,5,42
widar__autocorrelation__random_forest,0.15616948182078444,0.06815382658432104,0.0810565224084005,smooth_gain_drift,1,42
widar__autocorrelation__random_forest,0.16132264529058116,0.07017607030880185,0.0833691244050097,smooth_gain_drift,2,42
widar__autocorrelation__random_forest,0.16261093615803035,0.07135669229888265,0.08437760346824824,smooth_gain_drift,3,42
widar__autocorrelation__random_forest,0.1591754938448325,0.06860891613282784,0.08219922081884089,smooth_gain_drift,4,42
widar__autocorrelation__random_forest,0.15960492413398225,0.06975752865293004,0.08269088058149418,smooth_gain_drift,5,42
widar__autocorrelation__random_forest,0.1540223303750358,0.06947735437351696,0.08045595244204679,gaussian_snr,1,123
widar__autocorrelation__random_forest,0.13655883194961352,0.06215941298878955,0.0717666255816455,gaussian_snr,2,123
widar__autocorrelation__random_forest,0.1259662181505869,0.05938479062855499,0.06925802412397969,gaussian_snr,3,123
widar__autocorrelation__random_forest,0.09332951617520756,0.044355698595189924,0.05440502515266316,gaussian_snr,4,123
widar__autocorrelation__random_forest,0.0817348983681649,0.037192386764005374,0.05050378418456147,gaussian_snr,5,123
widar__autocorrelation__random_forest,0.15845977669624964,0.06942294783632742,0.08233821011810366,subcarrier_mask,1,123
widar__autocorrelation__random_forest,0.1598912109934154,0.06907846012845133,0.0826177692651076,subcarrier_mask,2,123
widar__autocorrelation__random_forest,0.1651875178929287,0.07373500209365202,0.08563929659945443,subcarrier_mask,3,123
widar__autocorrelation__random_forest,0.16905239049527626,0.07525767237138183,0.08786916305689167,subcarrier_mask,4,123
widar__autocorrelation__random_forest,0.1568851989693673,0.0704049645254981,0.08170809422494911,subcarrier_mask,5,123
widar__autocorrelation__random_forest,0.14400229029487546,0.06523496386213364,0.07524097140926363,time_dropout,1,123
widar__autocorrelation__random_forest,0.13441168050386487,0.06223575635291827,0.07128586065109717,time_dropout,2,123
widar__autocorrelation__random_forest,0.11880904666475808,0.05522124226344194,0.06470470361672194,time_dropout,3,123
widar__autocorrelation__random_forest,0.09418837675350701,0.04263531074060977,0.0553052494864738,time_dropout,4,123
widar__autocorrelation__random_forest,0.08874892642427712,0.03990856305058204,0.0543888564231751,time_dropout,5,123
widar__autocorrelation__random_forest,0.15717148582880044,0.06888954195054378,0.081778505388478,amplitude_scaling,1,123
widar__autocorrelation__random_forest,0.15717148582880044,0.06888954195054378,0.081778505388478,amplitude_scaling,2,123
widar__autocorrelation__random_forest,0.15717148582880044,0.06888954195054378,0.081778505388478,amplitude_scaling,3,123
widar__autocorrelation__random_forest,0.15717148582880044,0.06888954195054378,0.081778505388478,amplitude_scaling,4,123
widar__autocorrelation__random_forest,0.15717148582880044,0.06888871663163142,0.081778505388478,amplitude_scaling,5,123
widar__autocorrelation__random_forest,0.16418551388491268,0.0757660985964195,0.08737993943665233,contiguous_subcarrier_block,1,123
widar__autocorrelation__random_forest,0.1628972230174635,0.07269710743773423,0.08549187181763074,contiguous_subcarrier_block,2,123
widar__autocorrelation__random_forest,0.1514457486401374,0.06293893183096742,0.07833676192484963,contiguous_subcarrier_block,3,123
widar__autocorrelation__random_forest,0.1508731749212711,0.06133056907389551,0.07767582657118678,contiguous_subcarrier_block,4,123
widar__autocorrelation__random_forest,0.14586315488119095,0.05624970831652099,0.07405819065818096,contiguous_subcarrier_block,5,123
widar__autocorrelation__random_forest,0.14400229029487546,0.06523496386213364,0.07524097140926363,burst_time_dropout,1,123
widar__autocorrelation__random_forest,0.14772401946750643,0.06740949495757563,0.077105788947573,burst_time_dropout,2,123
widar__autocorrelation__random_forest,0.15173203549957057,0.06956104844758404,0.07936826621723826,burst_time_dropout,3,123
widar__autocorrelation__random_forest,0.1419982822788434,0.061292381072854125,0.07261851088558581,burst_time_dropout,4,123
widar__autocorrelation__random_forest,0.13584311480103065,0.05767626364528849,0.06935330906972129,burst_time_dropout,5,123
widar__autocorrelation__random_forest,0.15616948182078444,0.06610341747622717,0.0798350476692751,smooth_gain_drift,1,123
widar__autocorrelation__random_forest,0.15845977669624964,0.06726691331109581,0.08104142061380903,smooth_gain_drift,2,123
widar__autocorrelation__random_forest,0.1587460635556828,0.0669326413388404,0.08100151012219527,smooth_gain_drift,3,123
widar__autocorrelation__random_forest,0.1604637847122817,0.06744966148900705,0.0816638927275228,smooth_gain_drift,4,123
widar__autocorrelation__random_forest,0.15860292012596622,0.06992414755707389,0.08232205714220907,smooth_gain_drift,5,123
widar__autocorrelation__random_forest,0.14944174062410534,0.06667825426273744,0.07755326566103338,gaussian_snr,1,2026
widar__autocorrelation__random_forest,0.13784712281706268,0.06289997477867905,0.07174421169145338,gaussian_snr,2,2026
widar__autocorrelation__random_forest,0.11981105067277412,0.05718579595248358,0.06590674655601549,gaussian_snr,3,2026
widar__autocorrelation__random_forest,0.0949040939020899,0.04513816166827985,0.054660724191611235,gaussian_snr,4,2026
widar__autocorrelation__random_forest,0.08130546807901518,0.03599558247197666,0.05018334331790934,gaussian_snr,5,2026
widar__autocorrelation__random_forest,0.16332665330661322,0.07223963336007909,0.08463407807519813,subcarrier_mask,1,2026
widar__autocorrelation__random_forest,0.16447180074434584,0.07205484426320907,0.08463517969649187,subcarrier_mask,2,2026
widar__autocorrelation__random_forest,0.1634697967363298,0.0708212470374935,0.0836574723340432,subcarrier_mask,3,2026
widar__autocorrelation__random_forest,0.16275407958774693,0.06926587305584761,0.08335257167415225,subcarrier_mask,4,2026
widar__autocorrelation__random_forest,0.1628972230174635,0.07281867818681019,0.08497335493409011,subcarrier_mask,5,2026
widar__autocorrelation__random_forest,0.14944174062410534,0.06711468570730184,0.07745448219555263,time_dropout,1,2026
widar__autocorrelation__random_forest,0.1414257085599771,0.06522619205914994,0.07518275644755804,time_dropout,2,2026
widar__autocorrelation__random_forest,0.11523046092184369,0.05613003607989615,0.06441447258010435,time_dropout,3,2026
widar__autocorrelation__random_forest,0.09619238476953908,0.04345413866198091,0.05532273528528524,time_dropout,4,2026
widar__autocorrelation__random_forest,0.08345261952476381,0.0370091922831394,0.05169828275792308,time_dropout,5,2026
widar__autocorrelation__random_forest,0.1570283423990839,0.06885669289449667,0.08172023033020294,amplitude_scaling,1,2026
widar__autocorrelation__random_forest,0.1570283423990839,0.06885669289449667,0.08172023033020294,amplitude_scaling,2,2026
widar__autocorrelation__random_forest,0.1570283423990839,0.06885585106837916,0.08172023033020294,amplitude_scaling,3,2026
widar__autocorrelation__random_forest,0.1570283423990839,0.06885607762195768,0.08172023033020294,amplitude_scaling,4,2026
widar__autocorrelation__random_forest,0.1570283423990839,0.06885607762195768,0.08172023033020294,amplitude_scaling,5,2026
widar__autocorrelation__random_forest,0.16547380475236187,0.07405201230880469,0.08654638654229939,contiguous_subcarrier_block,1,2026
widar__autocorrelation__random_forest,0.15659891210993415,0.06776981145844109,0.08136244801142066,contiguous_subcarrier_block,2,2026
widar__autocorrelation__random_forest,0.15960492413398225,0.06565139275301417,0.08166353215985549,contiguous_subcarrier_block,3,2026
widar__autocorrelation__random_forest,0.15044374463212137,0.05665893180828809,0.0749344359973509,contiguous_subcarrier_block,4,2026
widar__autocorrelation__random_forest,0.14099627827082736,0.05254549173626537,0.0710676824466483,contiguous_subcarrier_block,5,2026
widar__autocorrelation__random_forest,0.14944174062410534,0.06711468570730184,0.07745448219555263,burst_time_dropout,1,2026
widar__autocorrelation__random_forest,0.15316346979673634,0.06891895441615276,0.07982727048948375,burst_time_dropout,2,2026
widar__autocorrelation__random_forest,0.14214142570855998,0.06405733161995603,0.07382995749665767,burst_time_dropout,3,2026
widar__autocorrelation__random_forest,0.143143429716576,0.06272109700290124,0.0739298425204388,burst_time_dropout,4,2026
widar__autocorrelation__random_forest,0.13698826223876323,0.06129732740224541,0.07171777721025001,burst_time_dropout,5,2026
widar__autocorrelation__random_forest,0.15659891210993415,0.06708588978839815,0.08063442508530884,smooth_gain_drift,1,2026
widar__autocorrelation__random_forest,0.1570283423990839,0.06707646719484191,0.08098080229016733,smooth_gain_drift,2,2026
widar__autocorrelation__random_forest,0.16075007157171486,0.06960531363486137,0.08288344008166176,smooth_gain_drift,3,2026
widar__autocorrelation__random_forest,0.16304036644718006,0.0700584799273062,0.0836831696269274,smooth_gain_drift,4,2026
widar__autocorrelation__random_forest,0.16132264529058116,0.0709214759802975,0.08367254096692905,smooth_gain_drift,5,2026
