dataset,model_name,configuration_id,run_id,base_configuration_id,feature_family,classifier_family,architecture_family,model_group,is_classical,train_seed,train_fraction,model_size,accuracy,macro_f1,balanced_accuracy,corruption,severity,corruption_seed,condition_id
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8674698795180723,0.840591571773687,0.8364264797384637,gaussian_snr,5,2026,gaussian_snr__s5__seed2026
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8403614457831325,0.8076521969557321,0.8033671606624183,subcarrier_mask,1,2026,subcarrier_mask__s1__seed2026
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.7991967871485943,0.756983014333917,0.7496932190903844,subcarrier_mask,2,2026,subcarrier_mask__s2__seed2026
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.678714859437751,0.6441494205367603,0.6575828667249105,subcarrier_mask,3,2026,subcarrier_mask__s3__seed2026
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.5833333333333334,0.5452781894814633,0.5717546059140342,subcarrier_mask,4,2026,subcarrier_mask__s4__seed2026
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.4899598393574297,0.45277541373609537,0.488324858657465,subcarrier_mask,5,2026,subcarrier_mask__s5__seed2026
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8644578313253012,0.8327807845517172,0.8284371988296445,time_dropout,1,2026,time_dropout__s1__seed2026
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8514056224899599,0.8253034695948115,0.8195854653214332,time_dropout,2,2026,time_dropout__s2__seed2026
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8102409638554217,0.7820529703717932,0.7828798216451338,time_dropout,3,2026,time_dropout__s3__seed2026
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.7259036144578314,0.6856504708132274,0.7011814833620429,time_dropout,4,2026,time_dropout__s4__seed2026
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.6475903614457831,0.5996319936280209,0.6303990430420878,time_dropout,5,2026,time_dropout__s5__seed2026
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8614457831325302,0.8282429850615362,0.825151502755717,amplitude_scaling,1,2026,amplitude_scaling__s1__seed2026
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8443775100401606,0.8119674508102495,0.8111230843296581,amplitude_scaling,2,2026,amplitude_scaling__s2__seed2026
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8232931726907631,0.7878504021475932,0.78939853083577,amplitude_scaling,3,2026,amplitude_scaling__s3__seed2026
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8102409638554217,0.7743201560537327,0.7784611622294204,amplitude_scaling,4,2026,amplitude_scaling__s4__seed2026
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.7791164658634538,0.7354867095997115,0.7407879074561411,amplitude_scaling,5,2026,amplitude_scaling__s5__seed2026
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.7730923694779116,0.7298750786567524,0.72420492496989,contiguous_subcarrier_block,1,2026,contiguous_subcarrier_block__s1__seed2026
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.6455823293172691,0.6029226929711988,0.6094082450811371,contiguous_subcarrier_block,2,2026,contiguous_subcarrier_block__s2__seed2026
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.5391566265060241,0.4869804577291751,0.5051213542607138,contiguous_subcarrier_block,3,2026,contiguous_subcarrier_block__s3__seed2026
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.42168674698795183,0.37182909468487046,0.3900908373849159,contiguous_subcarrier_block,4,2026,contiguous_subcarrier_block__s4__seed2026
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.3353413654618474,0.2964687167078129,0.31497189590370384,contiguous_subcarrier_block,5,2026,contiguous_subcarrier_block__s5__seed2026
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.856425702811245,0.826589089026716,0.8229104916695695,burst_time_dropout,1,2026,burst_time_dropout__s1__seed2026
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8423694779116466,0.8081940249257241,0.8045510526088044,burst_time_dropout,2,2026,burst_time_dropout__s2__seed2026
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8253012048192772,0.7900916372317185,0.7892720308484471,burst_time_dropout,3,2026,burst_time_dropout__s3__seed2026
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8122489959839357,0.7742993262206063,0.7742178768109647,burst_time_dropout,4,2026,burst_time_dropout__s4__seed2026
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.7951807228915663,0.7536905750127569,0.7525370348267788,burst_time_dropout,5,2026,burst_time_dropout__s5__seed2026
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8644578313253012,0.833809129965137,0.8299853549210299,smooth_gain_drift,1,2026,smooth_gain_drift__s1__seed2026
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8534136546184738,0.8241979195429151,0.8208410964183563,smooth_gain_drift,2,2026,smooth_gain_drift__s2__seed2026
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8393574297188755,0.8128639928123748,0.8089793580187743,smooth_gain_drift,3,2026,smooth_gain_drift__s3__seed2026
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8232931726907631,0.7990331494088883,0.7970878722056944,smooth_gain_drift,4,2026,smooth_gain_drift__s4__seed2026
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8012048192771084,0.771303735268756,0.7759924156292989,smooth_gain_drift,5,2026,smooth_gain_drift__s5__seed2026
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8654618473895582,0.8330799512709298,0.8297410285403399,gaussian_snr,1,3407,gaussian_snr__s1__seed3407
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8654618473895582,0.8330799512709298,0.8297410285403399,gaussian_snr,2,3407,gaussian_snr__s2__seed3407
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8664658634538153,0.8351401876685023,0.8320186751361682,gaussian_snr,3,3407,gaussian_snr__s3__seed3407
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8664658634538153,0.8358329382017374,0.8320186751361682,gaussian_snr,4,3407,gaussian_snr__s4__seed3407
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8654618473895582,0.8368061645540058,0.8331799579666016,gaussian_snr,5,3407,gaussian_snr__s5__seed3407
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8323293172690763,0.7995469486742176,0.7966577420400692,subcarrier_mask,1,3407,subcarrier_mask__s1__seed3407
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.7901606425702812,0.7647644688486377,0.7659412055645829,subcarrier_mask,2,3407,subcarrier_mask__s2__seed3407
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.6726907630522089,0.6395603913402567,0.6516758298004264,subcarrier_mask,3,3407,subcarrier_mask__s3__seed3407
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.5632530120481928,0.5263935597811723,0.5517184640401472,subcarrier_mask,4,3407,subcarrier_mask__s4__seed3407
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.5070281124497992,0.47616362033968224,0.5069259721817867,subcarrier_mask,5,3407,subcarrier_mask__s5__seed3407
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8634538152610441,0.8335652378620371,0.8294957299284089,time_dropout,1,3407,time_dropout__s1__seed3407
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8524096385542169,0.8244473769701495,0.819750759953941,time_dropout,2,3407,time_dropout__s2__seed3407
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8092369477911646,0.7799562343918388,0.7796674125564156,time_dropout,3,3407,time_dropout__s3__seed3407
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.7228915662650602,0.6817402082655308,0.6952576218064275,time_dropout,4,3407,time_dropout__s4__seed3407
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.6465863453815262,0.5989970151412297,0.6315896167563879,time_dropout,5,3407,time_dropout__s5__seed3407
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.857429718875502,0.8262083239397777,0.8241657956923797,amplitude_scaling,1,3407,amplitude_scaling__s1__seed3407
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8453815261044176,0.8178500526440964,0.8150176459752186,amplitude_scaling,2,3407,amplitude_scaling__s2__seed3407
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8263052208835341,0.7978425955934377,0.7978524655149715,amplitude_scaling,3,3407,amplitude_scaling__s3__seed3407
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8042168674698795,0.7759937870331363,0.7814654239174982,amplitude_scaling,4,3407,amplitude_scaling__s4__seed3407
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.7650602409638554,0.7317144624965436,0.742697805589647,amplitude_scaling,5,3407,amplitude_scaling__s5__seed3407
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.7901606425702812,0.7535329272565389,0.7487434435663586,contiguous_subcarrier_block,1,3407,contiguous_subcarrier_block__s1__seed3407
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.6696787148594378,0.6323126486086849,0.6415082665102896,contiguous_subcarrier_block,2,3407,contiguous_subcarrier_block__s2__seed3407
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.535140562248996,0.4828641604901184,0.4964872031967862,contiguous_subcarrier_block,3,3407,contiguous_subcarrier_block__s3__seed3407
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.41164658634538154,0.3561982221586403,0.37005296463298926,contiguous_subcarrier_block,4,3407,contiguous_subcarrier_block__s4__seed3407
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.321285140562249,0.276336728598775,0.2987095859625716,contiguous_subcarrier_block,5,3407,contiguous_subcarrier_block__s5__seed3407
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8534136546184738,0.8245813362549138,0.8210083534037951,burst_time_dropout,1,3407,burst_time_dropout__s1__seed3407
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8353413654618473,0.7983888689851356,0.792636421327089,burst_time_dropout,2,3407,burst_time_dropout__s2__seed3407
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.820281124497992,0.7864761386394937,0.7843305551609844,burst_time_dropout,3,3407,burst_time_dropout__s3__seed3407
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8062248995983936,0.7661370244868394,0.7661691114568675,burst_time_dropout,4,3407,burst_time_dropout__s4__seed3407
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.7811244979919679,0.7428617422670584,0.7437387362498757,burst_time_dropout,5,3407,burst_time_dropout__s5__seed3407
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8624497991967871,0.8307024035459197,0.8274601023957774,smooth_gain_drift,1,3407,smooth_gain_drift__s1__seed3407
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8524096385542169,0.8228720055323249,0.8200185748432265,smooth_gain_drift,2,3407,smooth_gain_drift__s2__seed3407
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8413654618473896,0.8136394788929567,0.8121268212899386,smooth_gain_drift,3,3407,smooth_gain_drift__s3__seed3407
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8162650602409639,0.7864240602624388,0.7895615440210649,smooth_gain_drift,4,3407,smooth_gain_drift__s4__seed3407
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.7881526104417671,0.7574420264785008,0.7604172457518035,smooth_gain_drift,5,3407,smooth_gain_drift__s5__seed3407
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8644578313253012,0.8324327603047689,0.8294934226109156,gaussian_snr,1,777,gaussian_snr__s1__seed777
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8654618473895582,0.8338955834221196,0.8300837413830527,gaussian_snr,2,777,gaussian_snr__s2__seed777
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8674698795180723,0.8365430931246827,0.8322097655947648,gaussian_snr,3,777,gaussian_snr__s3__seed777
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8674698795180723,0.836881104876079,0.8334051611083421,gaussian_snr,4,777,gaussian_snr__s4__seed777
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8694779116465864,0.8367989531514872,0.8327957190972556,gaussian_snr,5,777,gaussian_snr__s5__seed777
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8373493975903614,0.8103193115113114,0.8075042062455599,subcarrier_mask,1,777,subcarrier_mask__s1__seed777
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.7710843373493976,0.738371369853252,0.7396045496357955,subcarrier_mask,2,777,subcarrier_mask__s2__seed777
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.678714859437751,0.6417466918992591,0.6572695566960552,subcarrier_mask,3,777,subcarrier_mask__s3__seed777
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.5893574297188755,0.5504232324655559,0.5743188189672334,subcarrier_mask,4,777,subcarrier_mask__s4__seed777
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.5040160642570282,0.47283430825472283,0.5091733636423388,subcarrier_mask,5,777,subcarrier_mask__s5__seed777
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8624497991967871,0.8314425736098027,0.8268031069280466,time_dropout,1,777,time_dropout__s1__seed777
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8544176706827309,0.8239965152277308,0.8191877856785869,time_dropout,2,777,time_dropout__s2__seed777
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8022088353413654,0.7685326155470943,0.7669508200441452,time_dropout,3,777,time_dropout__s3__seed777
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.7289156626506024,0.6889739226891443,0.7018701885962025,time_dropout,4,777,time_dropout__s4__seed777
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.6546184738955824,0.6060050836736129,0.6325845620807957,time_dropout,5,777,time_dropout__s5__seed777
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8634538152610441,0.8322979972027656,0.8275424740656155,amplitude_scaling,1,777,amplitude_scaling__s1__seed777
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8413654618473896,0.8123352905586838,0.8097705482834119,amplitude_scaling,2,777,amplitude_scaling__s2__seed777
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.822289156626506,0.7943437144309378,0.7952794884311054,amplitude_scaling,3,777,amplitude_scaling__s3__seed777
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8092369477911646,0.7848760289057063,0.7897719732276548,amplitude_scaling,4,777,amplitude_scaling__s4__seed777
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.7650602409638554,0.7445765141111937,0.7584792995098815,amplitude_scaling,5,777,amplitude_scaling__s5__seed777
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.7791164658634538,0.7430936677815703,0.7366030006026948,contiguous_subcarrier_block,1,777,contiguous_subcarrier_block__s1__seed777
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.6857429718875502,0.6460083630647985,0.6476566981671604,contiguous_subcarrier_block,2,777,contiguous_subcarrier_block__s2__seed777
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.5311244979919679,0.48831124692292144,0.4966117480873505,contiguous_subcarrier_block,3,777,contiguous_subcarrier_block__s3__seed777
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.41365461847389556,0.37498973919446177,0.3917639685489315,contiguous_subcarrier_block,4,777,contiguous_subcarrier_block__s4__seed777
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.3232931726907631,0.2865303162637307,0.30132287509758393,contiguous_subcarrier_block,5,777,contiguous_subcarrier_block__s5__seed777
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8554216867469879,0.8199100354064356,0.8144503640425168,burst_time_dropout,1,777,burst_time_dropout__s1__seed777
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8383534136546185,0.7990108636969507,0.7954428339159058,burst_time_dropout,2,777,burst_time_dropout__s2__seed777
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8303212851405622,0.7906756508195169,0.7915543524521839,burst_time_dropout,3,777,burst_time_dropout__s3__seed777
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8132530120481928,0.7761253418210851,0.7789518189901824,burst_time_dropout,4,777,burst_time_dropout__s4__seed777
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.7801204819277109,0.7384426692252374,0.7393162423959515,burst_time_dropout,5,777,burst_time_dropout__s5__seed777
UT_HAR,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large__seed42,deep__LSTM__large,deep,deep,LSTM,LSTM,False,42,1.0,large,0.8594377510040161,0.8277077710752111,0.8237024738827045,smooth_gain_drift,1,777,smooth_gain_drift__s1__seed777
